Size,Bedrooms,Bathrooms,Lat,Long,Amenities_Score,BedtoBath_Ratio,Furnished,Apartment,Duplex,Penthouse,Room,Studio,TotalRooms,Level_category,accessibility_score
172,3,2,30.093319,31.63791604173324,10,0.6666666666666666,1,1,0,0,0,0,5,1,1
96,2,1,30.093319,31.63791604173324,10,0.5,1,1,0,0,0,0,3,1,1
130,3,2,30.1235742,31.72458563288973,6,0.6666666666666666,1,1,0,0,0,0,5,0,0
260,6,3,30.0632671,31.4544799,1,0.5,0,0,1,0,0,0,9,0,0
130,3,4,30.0632671,31.4544799,7,1.3333333333333333,0,1,0,0,0,0,7,0,0
120,2,1,30.0632671,31.4544799,9,0.5,1,1,0,0,0,0,3,0,0
89,2,2,30.093319,31.63791604173324,7,1.0,1,1,0,0,0,0,4,1,1
186,3,3,30.00579785,31.537649320922903,8,1.0,0,1,0,0,0,0,6,0,0
220,3,3,42.3040807,-74.01013495333201,13,1.0,1,1,0,0,0,0,6,0,0
180,3,3,42.3040807,-74.01013495333201,4,1.0,0,1,0,0,0,0,6,0,0
187,4,3,30.0123303,31.51555386421819,8,0.75,0,1,0,0,0,0,7,0,0
80,2,1,30.093319,31.63791604173324,6,0.5,1,1,0,0,0,0,3,1,1
130,3,2,42.3040807,-74.01013495333201,7,0.6666666666666666,0,1,0,0,0,0,5,0,0
170,3,2,29.9597112,31.258077057336912,9,0.6666666666666666,1,1,0,0,0,0,5,2,2
90,2,1,30.0632671,31.4544799,9,0.5,1,1,0,0,0,0,3,1,1
140,3,2,30.093319,31.63791604173324,8,0.6666666666666666,0,1,0,0,0,0,5,1,1
220,3,2,30.1005985,31.3329136,8,0.6666666666666666,0,1,0,0,0,0,5,1,1
90,2,1,30.063584,31.4889939,10,0.5,1,1,0,0,0,0,3,0,0
162,3,3,30.063584,31.4889939,8,1.0,0,1,0,0,0,0,6,1,1
100,2,1,42.3040807,-74.01013495333201,2,0.5,0,1,0,0,0,0,3,2,2
250,3,3,42.3040807,-74.01013495333201,8,1.0,1,1,0,0,0,0,6,0,0
300,4,3,30.00579785,31.537649320922903,12,0.75,0,1,0,0,0,0,7,0,0
90,2,1,30.063584,31.4889939,11,0.5,0,1,0,0,0,0,3,1,1
140,3,1,30.0521177,31.3422045,6,0.3333333333333333,1,1,0,0,0,0,4,1,1
90,2,1,30.063584,31.4889939,10,0.5,1,1,0,0,0,0,3,1,1
300,3,3,42.3040807,-74.01013495333201,5,1.0,0,1,0,0,0,0,6,0,0
90,2,1,30.063584,31.4889939,7,0.5,1,1,0,0,0,0,3,0,0
140,3,2,30.093319,31.63791604173324,6,0.6666666666666666,0,1,0,0,0,0,5,1,1
220,3,2,42.3040807,-74.01013495333201,6,0.6666666666666666,0,1,0,0,0,0,5,1,1
140,3,3,30.093319,31.63791604173324,7,1.0,0,1,0,0,0,0,6,1,1
220,3,3,30.0638757,31.4831418,9,1.0,1,1,0,0,0,0,6,0,0
190,3,2,42.3040807,-74.01013495333201,5,0.6666666666666666,0,1,0,0,0,0,5,0,0
85,2,1,30.093319,31.63791604173324,7,0.5,1,1,0,0,0,0,3,0,0
175,3,3,30.093319,31.63791604173324,9,1.0,0,1,0,0,0,0,6,0,0
140,3,2,30.093319,31.63791604173324,7,0.6666666666666666,0,1,0,0,0,0,5,0,0
200,3,2,42.3040807,-74.01013495333201,5,0.6666666666666666,0,1,0,0,0,0,5,0,0
140,3,2,30.01917005,31.503741305690617,8,0.6666666666666666,0,1,0,0,0,0,5,0,0
144,2,2,30.0244139,31.53830014902532,7,1.0,1,1,0,0,0,0,4,0,0
131,3,2,30.063584,31.4889939,5,0.6666666666666666,0,1,0,0,0,0,5,0,0
180,3,3,30.01348555,31.50795992548473,8,1.0,1,1,0,0,0,0,6,0,0
200,3,3,30.0269928,31.40906325945414,8,1.0,1,1,0,0,0,0,6,0,0
150,2,3,30.018619,31.42209475580205,7,1.5,1,1,0,0,0,0,5,0,0
140,2,2,10.7592548,122.5895577,7,1.0,1,1,0,0,0,0,4,0,0
90,1,2,30.00579785,31.537649320922903,7,2.0,1,0,0,0,0,1,3,0,0
120,2,2,30.0959915,31.642971,7,1.0,1,1,0,0,0,0,4,0,0
220,4,3,30.0521177,31.3422045,5,0.75,0,1,0,0,0,0,7,1,2
148,2,3,30.00579785,31.537649320922903,7,1.5,1,1,0,0,0,0,5,0,0
150,2,2,30.1290665,31.3624668,7,1.0,1,1,0,0,0,0,4,0,0
123,3,2,42.3040807,-74.01013495333201,7,0.6666666666666666,1,1,0,0,0,0,5,0,0
90,1,2,30.00579785,31.537649320922903,7,2.0,1,0,0,0,0,1,3,0,0
150,3,2,30.093319,31.63791604173324,8,0.6666666666666666,1,1,0,0,0,0,5,0,0
150,2,3,30.0269928,31.40906325945414,7,1.5,1,1,0,0,0,0,5,0,0
140,2,3,30.00579785,31.537649320922903,7,1.5,1,1,0,0,0,0,5,0,0
106,3,2,30.093319,31.63791604173324,5,0.6666666666666666,0,1,0,0,0,0,5,0,0
90,2,1,30.063584,31.4889939,8,0.5,1,1,0,0,0,0,3,0,0
195,3,3,30.00579785,31.537649320922903,7,1.0,1,1,0,0,0,0,6,0,0
200,3,3,54.894418400000006,-1.3764097378138356,7,1.0,1,1,0,0,0,0,6,0,0
100,2,1,42.3040807,-74.01013495333201,7,0.5,0,1,0,0,0,0,3,2,2
70,2,1,42.3040807,-74.01013495333201,9,0.5,1,1,0,0,0,0,3,0,0
143,3,2,30.093319,31.63791604173324,7,0.6666666666666666,0,1,0,0,0,0,5,1,1
116,3,2,30.093319,31.63791604173324,6,0.6666666666666666,0,1,0,0,0,0,5,1,1
260,3,3,30.149150650000003,31.629114053470285,10,1.0,0,0,1,0,0,0,6,0,0
140,3,2,30.093319,31.63791604173324,9,0.6666666666666666,1,1,0,0,0,0,5,1,1
200,2,1,29.9597112,31.258077057336912,9,0.5,1,1,0,0,0,0,3,1,1
150,3,1,29.9647127,31.2825293,4,0.3333333333333333,0,1,0,0,0,0,4,0,0
140,3,2,30.093319,31.63791604173324,8,0.6666666666666666,0,1,0,0,0,0,5,0,0
200,3,3,30.093319,31.63791604173324,6,1.0,0,1,0,0,0,0,6,0,0
200,3,3,30.093319,31.63791604173324,6,1.0,0,1,0,0,0,0,6,0,0
130,3,2,30.1235742,31.72458563288973,7,0.6666666666666666,0,1,0,0,0,0,5,0,0
120,2,1,42.3040807,-74.01013495333201,9,0.5,1,1,0,0,0,0,3,0,0
280,1,1,42.3040807,-74.01013495333201,7,1.0,1,0,0,0,0,1,2,0,0
70,2,1,30.093319,31.63791604173324,10,0.5,1,1,0,0,0,0,3,0,0
119,3,2,30.063584,31.4889939,7,0.6666666666666666,1,1,0,0,0,0,5,0,0
300,4,3,30.0521177,31.3422045,1,0.75,0,1,0,0,0,0,7,2,2
250,3,3,30.0521177,31.3422045,7,1.0,0,1,0,0,0,0,6,1,1
180,3,2,30.0632671,31.4544799,3,0.6666666666666666,0,1,0,0,0,0,5,0,0
211,3,3,30.093319,31.63791604173324,7,1.0,0,1,0,0,0,0,6,1,1
220,3,2,30.0521177,31.3422045,8,0.6666666666666666,0,1,0,0,0,0,5,0,0
140,3,2,30.093319,31.63791604173324,4,0.6666666666666666,1,1,0,0,0,0,5,0,0
200,3,1,30.0521177,31.3422045,9,0.3333333333333333,1,1,0,0,0,0,4,1,1
89,2,2,30.093319,31.63791604173324,9,1.0,1,1,0,0,0,0,4,0,0
87,2,1,30.093319,31.63791604173324,9,0.5,1,1,0,0,0,0,3,0,0
96,2,2,30.093319,31.63791604173324,11,1.0,1,1,0,0,0,0,4,0,0
165,3,3,29.98060935,31.356154220923457,7,1.0,0,1,0,0,0,0,6,0,0
220,3,2,30.1075622,31.40870574519208,8,0.6666666666666666,0,1,0,0,0,0,5,0,0
78,2,1,30.093319,31.63791604173324,8,0.5,1,1,0,0,0,0,3,0,0
64,1,1,30.093319,31.63791604173324,9,1.0,1,0,0,0,0,1,2,0,0
120,2,2,30.1075622,31.40870574519208,8,1.0,1,1,0,0,0,0,4,1,1
104,2,1,29.98060935,31.356154220923457,5,0.5,0,1,0,0,0,0,3,0,0
145,3,1,30.142806,31.742824,3,0.3333333333333333,0,1,0,0,0,0,4,0,0
125,2,2,30.0163466,31.2804433,7,1.0,0,1,0,0,0,0,4,0,0
90,2,2,29.9647127,31.2825293,3,1.0,0,1,0,0,0,0,4,0,0
140,3,2,30.05545955,31.21963165579828,5,0.6666666666666666,1,1,0,0,0,0,5,0,0
250,3,3,30.0244139,31.53830014902532,9,1.0,1,1,0,0,0,0,6,0,0
90,2,1,29.9597112,31.258077057336912,5,0.5,1,1,0,0,0,0,3,1,2
160,3,2,30.1075622,31.40870574519208,5,0.6666666666666666,1,1,0,0,0,0,5,1,1
70,1,1,30.0632671,31.4544799,4,1.0,0,0,0,0,0,1,2,0,0
165,3,1,29.9776148,31.2842341,9,0.3333333333333333,1,1,0,0,0,0,4,1,1
70,2,1,30.0632671,31.4544799,7,0.5,0,1,0,0,0,0,3,0,0
130,2,2,30.0521177,31.3422045,14,1.0,1,1,0,0,0,0,4,2,2
250,3,2,30.0521177,31.3422045,14,0.6666666666666666,1,1,0,0,0,0,5,1,1
300,3,3,30.0521177,31.3422045,14,1.0,1,1,0,0,0,0,6,1,1
199,3,3,29.98737805,31.5554474,9,1.0,1,1,0,0,0,0,6,0,0
116,3,2,30.093319,31.63791604173324,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
60,1,1,30.093319,31.63791604173324,9,1.0,1,0,0,0,0,1,2,0,0
65,1,1,30.093319,31.63791604173324,14,1.0,1,0,0,0,0,1,2,0,0
96,3,2,30.093319,31.63791604173324,9,0.6666666666666666,1,1,0,0,0,0,5,0,0
94,3,1,42.3040807,-74.01013495333201,5,0.3333333333333333,1,1,0,0,0,0,4,1,2
124,3,2,30.093319,31.63791604173324,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
140,3,2,30.093319,31.63791604173324,5,0.6666666666666666,0,1,0,0,0,0,5,0,0
90,1,1,30.063584,31.4889939,6,1.0,1,1,0,0,0,0,2,0,0
50,1,1,30.0521177,31.3422045,4,1.0,1,0,0,0,0,1,2,0,0
120,2,1,30.0521177,31.3422045,5,0.5,0,1,0,0,0,0,3,0,0
175,3,3,29.98737805,31.5554474,9,1.0,1,1,0,0,0,0,6,0,0
90,2,1,30.063584,31.4889939,7,0.5,1,1,0,0,0,0,3,0,0
50,1,1,30.0521177,31.3422045,2,1.0,0,0,0,0,1,0,2,0,0
120,3,1,30.0521177,31.3422045,7,0.3333333333333333,1,1,0,0,0,0,4,1,1
106,2,1,30.093319,31.63791604173324,5,0.5,0,1,0,0,0,0,3,0,0
70,2,1,30.0632671,31.4544799,8,0.5,1,1,0,0,0,0,3,0,0
85,2,1,29.9597112,31.258077057336912,5,0.5,1,1,0,0,0,0,3,1,1
70,2,1,42.3040807,-74.01013495333201,6,0.5,0,1,0,0,0,0,3,0,0
130,3,3,30.0163466,31.2804433,8,1.0,0,1,0,0,0,0,6,1,1
150,2,2,30.0632671,31.4544799,3,1.0,0,1,0,0,0,0,4,0,0
80,1,1,14.550879,121.1362882,8,1.0,1,0,0,0,0,1,2,0,0
130,3,2,30.1235742,31.72458563288973,8,0.6666666666666666,1,1,0,0,0,0,5,1,1
220,3,2,42.3040807,-74.01013495333201,5,0.6666666666666666,1,1,0,0,0,0,5,1,1
200,3,2,30.0362498,31.4389168,4,0.6666666666666666,1,1,0,0,0,0,5,0,0
90,2,1,30.093319,31.63791604173324,7,0.5,0,1,0,0,0,0,3,0,0
200,3,3,30.1005985,31.3329136,3,1.0,0,1,0,0,0,0,6,0,0
90,3,1,30.142806,31.742824,7,0.3333333333333333,0,1,0,0,0,0,4,0,0
150,3,2,30.1005985,31.3329136,8,0.6666666666666666,0,1,0,0,0,0,5,0,0
147,3,2,30.01308525,31.498174793781445,8,0.6666666666666666,1,1,0,0,0,0,5,0,0
200,3,3,30.063584,31.4889939,14,1.0,1,1,0,0,0,0,6,0,0
140,3,2,30.0521177,31.3422045,9,0.6666666666666666,1,1,0,0,0,0,5,1,1
124,3,2,30.093319,31.63791604173324,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
150,3,3,30.1235742,31.72458563288973,4,1.0,1,1,0,0,0,0,6,0,0
131,3,2,30.063584,31.4889939,7,0.6666666666666666,0,1,0,0,0,0,5,0,0
100,2,1,30.0632671,31.4544799,9,0.5,1,1,0,0,0,0,3,0,0
116,3,2,30.093319,31.63791604173324,9,0.6666666666666666,1,1,0,0,0,0,5,1,1
135,3,1,30.16955475,31.41059803398588,5,0.3333333333333333,0,1,0,0,0,0,4,0,0
120,3,1,30.14120045,31.6491646160278,8,0.3333333333333333,0,1,0,0,0,0,4,0,0
99,2,1,30.063584,31.4889939,5,0.5,0,1,0,0,0,0,3,0,0
135,2,2,42.3040807,-74.01013495333201,6,1.0,1,1,0,0,0,0,4,0,0
208,3,3,30.093319,31.63791604173324,3,1.0,0,1,0,0,0,0,6,1,1
131,3,2,30.063584,31.4889939,7,0.6666666666666666,0,1,0,0,0,0,5,0,0
120,3,1,30.0521177,31.3422045,14,0.3333333333333333,1,1,0,0,0,0,4,0,0
175,3,2,30.05545955,31.21963165579828,6,0.6666666666666666,1,1,0,0,0,0,5,0,0
140,3,3,30.1235742,31.72458563288973,6,1.0,0,1,0,0,0,0,6,0,0
240,3,3,30.149150650000003,31.629114053470285,8,1.0,0,1,0,0,0,0,6,0,0
200,3,2,30.0521177,31.3422045,7,0.6666666666666666,0,1,0,0,0,0,5,1,1
140,2,2,30.0521177,31.3422045,8,1.0,0,1,0,0,0,0,4,1,1
140,3,1,30.1005985,31.3329136,9,0.3333333333333333,1,1,0,0,0,0,4,0,0
74,2,1,30.093319,31.63791604173324,8,0.5,1,1,0,0,0,0,3,0,0
70,2,1,30.093319,31.63791604173324,7,0.5,1,1,0,0,0,0,3,0,0
180,3,2,42.3040807,-74.01013495333201,7,0.6666666666666666,0,1,0,0,0,0,5,0,0
140,3,3,30.1235742,31.72458563288973,7,1.0,0,1,0,0,0,0,6,0,0
96,3,2,30.093319,31.63791604173324,1,0.6666666666666666,1,1,0,0,0,0,5,0,0
136,3,2,30.063584,31.4889939,7,0.6666666666666666,1,1,0,0,0,0,5,0,0
190,3,2,30.0632671,31.4544799,5,0.6666666666666666,0,1,0,0,0,0,5,0,0
170,3,2,30.1075622,31.40870574519208,9,0.6666666666666666,1,1,0,0,0,0,5,1,1
180,3,2,30.0521177,31.3422045,9,0.6666666666666666,1,1,0,0,0,0,5,0,0
143,3,2,30.0632671,31.4544799,1,0.6666666666666666,0,1,0,0,0,0,5,0,0
140,3,2,30.0521177,31.3422045,9,0.6666666666666666,1,1,0,0,0,0,5,1,1
107,2,1,30.093319,31.63791604173324,12,0.5,1,1,0,0,0,0,3,0,0
96,2,2,30.093319,31.63791604173324,6,1.0,1,1,0,0,0,0,4,0,0
120,2,1,42.3040807,-74.01013495333201,8,0.5,1,1,0,0,0,0,3,0,0
135,3,2,30.093319,31.63791604173324,13,0.6666666666666666,1,1,0,0,0,0,5,0,0
200,3,2,30.0632671,31.4544799,7,0.6666666666666666,0,1,0,0,0,0,5,0,0
120,3,1,30.149150650000003,31.629114053470285,13,0.3333333333333333,1,1,0,0,0,0,4,0,0
150,3,2,30.1075622,31.40870574519208,5,0.6666666666666666,1,1,0,0,0,0,5,0,0
90,1,1,10.7592548,122.5895577,7,1.0,1,0,0,0,0,1,2,0,0
200,3,3,30.00579785,31.537649320922903,7,1.0,1,1,0,0,0,0,6,0,0
150,2,2,29.9915527,31.5111977,7,1.0,1,1,0,0,0,0,4,0,0
180,3,3,30.02362815,31.304425051498075,7,1.0,1,1,0,0,0,0,6,0,0
180,3,2,30.0269928,31.40906325945414,7,0.6666666666666666,1,1,0,0,0,0,5,0,0
128,2,1,42.3040807,-74.01013495333201,5,0.5,1,1,0,0,0,0,3,0,0
200,3,3,42.3040807,-74.01013495333201,5,1.0,0,1,0,0,0,0,6,0,0
88,1,1,14.550879,121.1362882,6,1.0,1,0,0,0,0,1,2,0,0
165,3,3,30.051086,31.53707949499285,9,1.0,0,0,0,1,0,0,6,0,0
148,2,2,30.00579785,31.537649320922903,7,1.0,1,1,0,0,0,0,4,0,0
200,3,3,30.0269928,31.40906325945414,8,1.0,1,1,0,0,0,0,6,0,0
150,2,2,30.0269928,31.40906325945414,7,1.0,1,1,0,0,0,0,4,0,0
150,2,2,42.3040807,-74.01013495333201,4,1.0,1,1,0,0,0,0,4,0,0
88,1,1,10.7592548,122.5895577,7,1.0,1,0,0,0,0,1,2,0,0
200,3,3,42.3040807,-74.01013495333201,5,1.0,1,1,0,0,0,0,6,0,0
143,3,2,30.093319,31.63791604173324,2,0.6666666666666666,0,1,0,0,0,0,5,1,2
240,4,4,30.0123303,31.51555386421819,13,1.0,1,1,0,0,0,0,8,1,1
180,3,3,30.0123303,31.51555386421819,12,1.0,1,1,0,0,0,0,6,1,1
200,3,3,30.093319,31.63791604173324,2,1.0,0,1,0,0,0,0,6,1,2
116,3,2,30.093319,31.63791604173324,1,0.6666666666666666,0,1,0,0,0,0,5,1,2
220,3,4,30.00579785,31.537649320922903,13,1.3333333333333333,1,1,0,0,0,0,7,0,0
143,2,3,30.0641413,31.42413429130798,12,1.5,1,0,1,0,0,0,5,0,0
160,3,2,30.1075622,31.40870574519208,5,0.6666666666666666,1,1,0,0,0,0,5,0,0
130,3,2,29.9996679,31.292451156904992,2,0.6666666666666666,0,1,0,0,0,0,5,1,1
180,3,2,29.98950955,31.507026074071824,2,0.6666666666666666,0,1,0,0,0,0,5,0,0
195,3,2,29.9865446,31.552985,2,0.6666666666666666,1,1,0,0,0,0,5,1,2
230,3,2,29.9865446,31.552985,2,0.6666666666666666,0,1,0,0,0,0,5,0,0
150,2,2,30.01348555,31.50795992548473,2,1.0,1,1,0,0,0,0,4,0,0
120,2,2,29.9597112,31.258077057336912,6,1.0,1,1,0,0,0,0,4,0,0
240,3,3,29.9597112,31.258077057336912,7,1.0,1,1,0,0,0,0,6,2,2
135,2,2,30.02061805,31.53881207732435,9,1.0,0,1,0,0,0,0,4,0,0
180,3,2,30.0521177,31.3422045,7,0.6666666666666666,0,1,0,0,0,0,5,0,0
120,3,1,29.98497045,31.518962051603832,8,0.3333333333333333,0,1,0,0,0,0,4,0,0
211,3,3,30.093319,31.63791604173324,7,1.0,0,1,0,0,0,0,6,0,0
220,3,2,42.3040807,-74.01013495333201,7,0.6666666666666666,0,1,0,0,0,0,5,0,0
95,2,1,30.0521177,31.3422045,9,0.5,1,1,0,0,0,0,3,1,1
120,2,2,30.1075622,31.40870574519208,8,1.0,1,1,0,0,0,0,4,1,1
260,4,3,30.093319,31.63791604173324,10,0.75,0,1,0,0,0,0,7,0,0
220,3,2,30.0632671,31.4544799,14,0.6666666666666666,1,1,0,0,0,0,5,0,0
155,4,2,30.063584,31.4889939,11,0.5,0,1,0,0,0,0,6,0,0
200,3,2,42.3040807,-74.01013495333201,14,0.6666666666666666,1,1,0,0,0,0,5,0,0
200,3,3,42.3040807,-74.01013495333201,14,1.0,1,0,1,0,0,0,6,0,0
160,3,2,29.98497045,31.518962051603832,2,0.6666666666666666,0,1,0,0,0,0,5,0,0
300,3,4,29.98497045,31.518962051603832,2,1.3333333333333333,0,1,0,0,0,0,7,0,0
260,3,3,30.0244139,31.53830014902532,2,1.0,0,1,0,0,0,0,6,0,0
140,3,3,30.1235742,31.72458563288973,2,1.0,0,1,0,0,0,0,6,0,0
275,3,2,30.1290665,31.3624668,2,0.6666666666666666,1,1,0,0,0,0,5,0,0
200,3,2,42.3040807,-74.01013495333201,2,0.6666666666666666,1,1,0,0,0,0,5,0,0
160,3,2,30.063584,31.4889939,9,0.6666666666666666,1,1,0,0,0,0,5,0,0
200,3,2,42.3040807,-74.01013495333201,2,0.6666666666666666,0,1,0,0,0,0,5,0,0
200,3,2,30.0638757,31.4831418,2,0.6666666666666666,0,1,0,0,0,0,5,0,0
185,4,3,42.3040807,-74.01013495333201,9,0.75,0,1,0,0,0,0,7,0,0
160,3,2,30.1285134,31.3641252,4,0.6666666666666666,0,1,0,0,0,0,5,0,0
200,3,2,30.039324200000003,31.506508233283185,2,0.6666666666666666,1,1,0,0,0,0,5,0,0
200,3,2,42.3040807,-74.01013495333201,8,0.6666666666666666,0,1,0,0,0,0,5,0,0
100,2,1,42.3040807,-74.01013495333201,7,0.5,0,1,0,0,0,0,3,0,0
116,3,2,30.093319,31.63791604173324,7,0.6666666666666666,0,1,0,0,0,0,5,1,1
133,2,2,30.00579785,31.537649320922903,2,1.0,1,1,0,0,0,0,4,0,0
100,1,1,29.9921014,31.4046293,6,1.0,0,0,0,0,0,1,2,2,2
100,2,1,30.093319,31.63791604173324,7,0.5,0,1,0,0,0,0,3,0,0
120,3,1,30.0521177,31.3422045,8,0.3333333333333333,1,1,0,0,0,0,4,0,0
140,3,2,30.0521177,31.3422045,9,0.6666666666666666,1,1,0,0,0,0,5,0,0
107,3,2,30.093319,31.63791604173324,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
130,3,1,30.1304761,31.3167491,3,0.3333333333333333,0,1,0,0,0,0,4,1,2
250,4,3,30.0521177,31.3422045,7,0.75,0,1,0,0,0,0,7,1,1
250,4,3,30.0521177,31.3422045,7,0.75,0,1,0,0,0,0,7,0,0
180,3,3,30.01917005,31.503741305690617,9,1.0,1,1,0,0,0,0,6,0,0
89,2,2,30.063584,31.4889939,10,1.0,1,1,0,0,0,0,4,0,0
200,3,2,42.3040807,-74.01013495333201,7,0.6666666666666666,0,1,0,0,0,0,5,0,0
80,2,1,30.1285134,31.3641252,8,0.5,1,1,0,0,0,0,3,1,1
70,2,1,30.0805735,31.2452966,1,0.5,0,1,0,0,0,0,3,0,0
170,3,1,29.952888,31.2634764531612,7,0.3333333333333333,1,1,0,0,0,0,4,0,0
70,2,1,30.093319,31.63791604173324,12,0.5,1,1,0,0,0,0,3,0,0
107,3,2,30.093319,31.63791604173324,10,0.6666666666666666,1,1,0,0,0,0,5,0,0
150,3,2,30.093319,31.63791604173324,7,0.6666666666666666,0,1,0,0,0,0,5,0,0
180,3,3,42.3040807,-74.01013495333201,12,1.0,1,1,0,0,0,0,6,1,1
208,3,3,30.093319,31.63791604173324,7,1.0,0,1,0,0,0,0,6,1,1
200,3,2,29.93860945,31.39244870237419,9,0.6666666666666666,1,1,0,0,0,0,5,1,1
300,3,2,30.0632671,31.4544799,4,0.6666666666666666,0,1,0,0,0,0,5,0,0
85,2,1,30.1005985,31.3329136,9,0.5,1,1,0,0,0,0,3,0,0
90,2,1,30.063584,31.4889939,6,0.5,0,1,0,0,0,0,3,0,0
115,2,1,30.0521177,31.3422045,2,0.5,1,1,0,0,0,0,3,0,0
210,3,2,30.0692982,31.4754707,5,0.6666666666666666,0,0,1,0,0,0,5,0,0
88,2,1,30.093319,31.63791604173324,8,0.5,0,1,0,0,0,0,3,0,0
224,3,3,30.02362815,31.304425051498075,10,1.0,0,1,0,0,0,0,6,0,0
140,2,2,14.550879,121.1362882,11,1.0,1,1,0,0,0,0,4,0,0
85,2,1,29.9597112,31.258077057336912,8,0.5,1,1,0,0,0,0,3,0,0
150,3,1,30.0521177,31.3422045,6,0.3333333333333333,1,1,0,0,0,0,4,1,1
133,2,2,29.98737805,31.5554474,4,1.0,1,1,0,0,0,0,4,0,0
220,2,1,30.063584,31.4889939,7,0.5,1,1,0,0,0,0,3,0,0
96,2,2,30.093319,31.63791604173324,9,1.0,0,1,0,0,0,0,4,0,0
120,3,1,29.9597112,31.258077057336912,9,0.3333333333333333,1,1,0,0,0,0,4,2,2
90,2,1,30.063584,31.4889939,7,0.5,0,1,0,0,0,0,3,0,0
150,3,1,30.142806,31.742824,1,0.3333333333333333,1,0,0,0,1,0,4,0,0
155,3,3,30.063584,31.4889939,7,1.0,1,1,0,0,0,0,6,0,0
260,4,4,30.0269928,31.40906325945414,8,1.0,0,1,0,0,0,0,8,0,0
155,3,3,30.063584,31.4889939,8,1.0,0,1,0,0,0,0,6,1,1
160,3,2,30.0521177,31.3422045,8,0.6666666666666666,1,1,0,0,0,0,5,1,1
130,2,1,30.0521177,31.3422045,4,0.5,1,1,0,0,0,0,3,1,1
135,2,2,30.093319,31.63791604173324,6,1.0,1,1,0,0,0,0,4,1,1
78,2,1,30.093319,31.63791604173324,8,0.5,0,1,0,0,0,0,3,0,0
140,2,3,30.0632671,31.4544799,10,1.5,0,1,0,0,0,0,5,0,0
90,2,1,30.063584,31.4889939,7,0.5,1,1,0,0,0,0,3,0,0
60,1,1,30.093319,31.63791604173324,7,1.0,1,1,0,0,0,0,2,0,0
170,3,3,30.093319,31.63791604173324,9,1.0,0,1,0,0,0,0,6,1,1
135,3,2,29.9647127,31.2825293,1,0.6666666666666666,0,1,0,0,0,0,5,0,0
90,2,1,30.063584,31.4889939,7,0.5,0,1,0,0,0,0,3,1,1
122,2,2,30.0244139,31.53830014902532,10,1.0,1,1,0,0,0,0,4,0,0
250,3,2,30.0521177,31.3422045,9,0.6666666666666666,1,1,0,0,0,0,5,1,1
133,2,1,30.00579785,31.537649320922903,4,0.5,1,1,0,0,0,0,3,0,0
200,3,2,30.0269928,31.40906325945414,13,0.6666666666666666,1,1,0,0,0,0,5,0,0
195,3,4,42.3040807,-74.01013495333201,6,1.3333333333333333,0,1,0,0,0,0,7,0,0
156,2,3,42.3040807,-74.01013495333201,9,1.5,1,1,0,0,0,0,5,0,0
150,3,2,42.3040807,-74.01013495333201,13,0.6666666666666666,0,1,0,0,0,0,5,0,0
200,3,3,42.3040807,-74.01013495333201,12,1.0,1,1,0,0,0,0,6,0,0
150,3,2,42.3040807,-74.01013495333201,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
90,2,1,30.063584,31.4889939,8,0.5,1,1,0,0,0,0,3,0,0
92,2,1,30.093319,31.63791604173324,8,0.5,1,1,0,0,0,0,3,0,0
193,3,2,29.9865446,31.552985,6,0.6666666666666666,1,1,0,0,0,0,5,1,2
100,2,2,30.093319,31.63791604173324,14,1.0,1,1,0,0,0,0,4,0,0
90,2,1,30.063584,31.4889939,8,0.5,1,1,0,0,0,0,3,0,0
233,4,2,29.9865446,31.552985,9,0.5,0,1,0,0,0,0,6,0,0
220,3,3,42.3040807,-74.01013495333201,7,1.0,0,1,0,0,0,0,6,0,0
60,1,1,42.3040807,-74.01013495333201,9,1.0,1,0,0,0,0,1,2,0,0
148,2,2,30.00579785,31.537649320922903,9,1.0,1,1,0,0,0,0,4,0,0
82,2,1,29.9921014,31.4046293,5,0.5,0,1,0,0,0,0,3,2,2
139,3,3,30.063584,31.4889939,6,1.0,1,1,0,0,0,0,6,0,0
120,2,1,42.3040807,-74.01013495333201,7,0.5,0,1,0,0,0,0,3,0,0
120,3,1,30.14120045,31.6491646160278,8,0.3333333333333333,0,1,0,0,0,0,4,1,1
200,3,3,30.0521177,31.3422045,9,1.0,1,1,0,0,0,0,6,1,1
260,3,2,29.952888,31.2634764531612,8,0.6666666666666666,1,1,0,0,0,0,5,1,1
170,3,3,30.044986700000003,31.227439166607294,9,1.0,1,1,0,0,0,0,6,0,0
90,2,2,30.093319,31.63791604173324,10,1.0,0,1,0,0,0,0,4,0,0
140,2,1,30.1005985,31.3329136,5,0.5,1,1,0,0,0,0,3,1,2
77,2,1,30.093319,31.63791604173324,11,0.5,1,1,0,0,0,0,3,0,0
100,2,1,30.093319,31.63791604173324,9,0.5,1,1,0,0,0,0,3,0,0
255,3,3,30.093319,31.63791604173324,8,1.0,0,1,0,0,0,0,6,1,1
131,3,2,30.063584,31.4889939,13,0.6666666666666666,1,1,0,0,0,0,5,1,1
144,2,1,30.093319,31.63791604173324,3,0.5,0,1,0,0,0,0,3,1,1
