HouseType,Price,Size,Bedrooms,Bathrooms,Level,Furnished,Area,City,ElectricityMeter,BuiltinKitchenAppliances,WaterMeter,Elevator,Balcony,NaturalGas,Landline,Security,CentralAC,CoveredParking,PetsAllowed,PrivateGarden,MaidsRoom,Pool,Lat,Long
Apartment,50000,185,3,3,1,1,AZAD,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,0,1,30.01348555,31.507959925484734
Apartment,12000,116,3,2,4,0,Madinaty,Cairo,1,0,1,1,1,0,0,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,12000,124,3,2,0,0,Madinaty,Cairo,1,0,1,0,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,25000,400,4,2,0,0,New Cairo,Cairo,1,0,1,0,0,0,1,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,12500,116,3,2,4,0,Madinaty,Cairo,1,0,1,1,1,0,0,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,30000,250,3,3,0,0,Al Narges,Cairo,1,0,1,0,0,0,1,1,0,0,0,0,0,0,29.957607,31.7190836
Apartment,12000,116,3,2,4,0,Madinaty,Cairo,1,0,1,1,1,0,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,15000,90,3,1,0,1,Madinaty,Cairo,1,0,1,1,1,0,1,1,0,0,0,1,0,0,30.093319,31.63791604173324
Apartment,12000,124,3,2,0,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,1,0,0,30.093319,31.63791604173324
Studio,15000,64,1,1,0,1,Madinaty,Cairo,1,1,1,1,1,0,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,15000,96,2,2,0,1,Madinaty,Cairo,1,1,1,0,1,1,1,1,1,1,1,1,0,0,30.093319,31.63791604173324
Apartment,50000,210,3,3,3,1,Cairo Festival City,Cairo,1,1,1,1,1,1,0,1,1,1,1,0,1,0,30.026992800000002,31.40906325945414
Apartment,20000,150,3,2,1,1,Fifth Square,Cairo,1,1,1,1,1,1,0,1,1,1,1,0,0,0,30.051085999999998,31.537079494992852
Apartment,28000,145,3,2,2,1,New Cairo,Cairo,1,1,1,1,1,1,0,1,1,1,1,0,0,0,42.3040807,-74.01013495333201
Apartment,45000,144,2,2,0,1,Cairo Festival City,Cairo,1,1,1,0,1,1,1,1,1,1,1,1,0,0,30.026992800000002,31.40906325945414
Apartment,46500,210,3,3,3,1,Cairo Festival City,Cairo,1,1,1,0,1,1,0,1,1,1,1,0,1,0,30.026992800000002,31.40906325945414
Apartment,30000,135,3,2,0,1,Madinaty,Cairo,1,1,1,0,1,0,0,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,11000,175,3,3,1,0,Madinaty,Cairo,1,0,1,1,0,1,1,1,0,1,1,0,0,0,30.093319,31.63791604173324
Apartment,16000,96,2,2,1,1,Madinaty,Cairo,1,1,1,1,1,0,1,1,1,1,1,0,0,0,30.093319,31.63791604173324
Apartment,16000,96,2,2,2,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,20000,83,2,1,2,0,5th Settlement,Cairo,1,1,1,1,1,1,1,1,1,1,0,0,0,0,30.0632671,31.4544799
Apartment,35000,255,3,3,2,0,Village Avenue,Cairo,1,1,1,1,1,1,0,1,1,1,0,0,1,1,28.5911114,-81.3942365
Apartment,11000,124,3,2,4,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,1,0,0,0,30.093319,31.63791604173324
Apartment,8500,96,2,2,2,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,18000,96,2,2,5,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,30000,185,3,2,2,0,Village Gardens Katameya,Cairo,0,0,0,0,1,0,0,1,0,0,0,0,0,0,30.0014688,31.5198459
Apartment,15000,139,3,2,4,0,Rehab City,Cairo,1,0,1,0,1,1,0,0,0,0,0,0,0,0,30.063584,31.4889939
Apartment,35000,220,3,4,1,0,EL Patio 7,Cairo,0,0,0,1,1,0,0,1,0,1,0,0,1,1,30.1408848,31.6108042
Apartment,35000,220,3,2,0,1,5th Settlement,Cairo,1,1,1,0,1,1,1,1,1,1,1,0,0,0,30.0632671,31.4544799
Studio,25000,90,1,1,1,1,The Village,Cairo,1,1,1,0,1,1,1,1,1,1,1,1,1,1,10.7592548,122.5895577
Studio,25000,95,1,1,1,1,The Village,Cairo,1,1,1,0,1,1,1,1,1,1,1,1,1,1,10.7592548,122.5895577
Duplex,40000,143,2,3,5,1,Porto New Cairo,Cairo,1,1,1,0,1,1,1,1,1,1,1,1,1,1,30.0641413,31.42413429130798
Apartment,11000,135,3,2,5,0,Madinaty,Cairo,1,1,1,1,0,1,1,0,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,16000,165,3,3,4,0,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Studio,15000,65,2,1,0,1,Madinaty,Cairo,1,1,1,0,1,1,0,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,17000,116,3,2,0,1,Madinaty,Cairo,1,1,1,0,1,1,0,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,8500,200,3,2,2,0,New Cairo,Cairo,1,0,1,0,0,0,1,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,25000,116,3,2,3,1,Madinaty,Cairo,0,0,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Studio,15000,64,1,1,0,1,Madinaty,Cairo,1,0,1,0,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,13000,170,3,2,2,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,20000,245,3,3,6,0,Madinaty,Cairo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,18000,136,3,2,0,0,Madinaty,Cairo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,13000,89,2,2,5,1,Rehab City,Cairo,1,1,1,1,1,1,0,0,0,0,0,0,0,0,30.063584,31.4889939
Apartment,25000,131,3,2,5,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.063584,31.4889939
Apartment,18000,96,2,2,5,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,1,0,0,0,0,30.093319,31.63791604173324
Apartment,13000,124,3,2,0,0,Madinaty,Cairo,1,1,1,0,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,11000,170,3,2,1,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,30000,150,2,2,2,1,Mountain View Executive,Cairo,0,1,0,1,1,0,0,1,1,1,1,0,0,0,29.9907121,31.5121515
Apartment,10000,140,3,2,0,0,New Cairo,Cairo,1,0,1,0,1,1,1,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,12000,150,3,2,2,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,50000,200,3,3,2,1,New Cairo,Cairo,0,1,0,0,1,0,0,0,1,0,1,0,0,0,42.3040807,-74.01013495333201
Apartment,12000,89,2,2,2,0,Rehab City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.063584,31.4889939
Apartment,35000,119,3,3,2,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,0,0,1,0,0,0,30.063584,31.4889939
Apartment,15000,133,3,2,3,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,1,0,0,0,30.093319,31.63791604173324
Apartment,15000,107,2,1,3,1,Madinaty,Cairo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,22000,100,2,1,0,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.093319,31.63791604173324
Studio,16000,85,1,1,0,1,Rehab City,Cairo,1,1,1,0,1,1,1,1,1,1,1,1,1,1,30.063584,31.4889939
Apartment,20000,200,3,3,3,0,Madinaty,Cairo,1,0,1,1,1,0,0,1,0,1,0,0,0,0,30.093319,31.63791604173324
Apartment,35000,100,2,1,1,1,Rehab City,Cairo,0,1,0,1,1,0,1,0,0,0,0,1,0,0,30.063584,31.4889939
Apartment,20000,82,2,1,5,1,Madinaty,Cairo,1,1,1,1,1,1,1,0,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,18000,200,3,2,3,1,5th Settlement,Cairo,0,1,0,1,1,0,1,0,0,0,0,1,0,0,30.0632671,31.4544799
Apartment,10000,103,3,2,1,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,1,0,0,0,30.093319,31.63791604173324
Duplex,30000,260,3,3,1,0,1st Settlement,Cairo,0,1,0,1,1,0,1,0,1,0,0,1,0,0,30.0632671,31.4544799
Apartment,9000,96,2,2,1,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,12000,133,3,2,3,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,1,0,0,0,30.093319,31.63791604173324
Apartment,60000,165,2,2,0,1,Lake View,Cairo,1,1,1,0,1,1,1,1,1,1,1,1,1,1,30.0959915,31.642971
Apartment,25000,211,3,3,6,1,Madinaty,Cairo,1,1,1,1,1,1,1,0,1,0,0,0,0,0,30.093319,31.63791604173324
Studio,15000,85,1,1,12,1,Al Narges,Cairo,1,1,1,0,1,1,1,1,1,1,1,1,1,1,29.957607,31.7190836
Studio,21000,90,1,1,12,1,El Banafseg 3,Cairo,1,1,1,0,1,1,1,1,1,1,1,1,1,1,30.0608346,31.4778162
Apartment,25000,120,2,2,0,1,Al Narges,Cairo,1,1,1,0,1,1,0,1,1,1,1,1,1,1,29.957607,31.7190836
Apartment,35000,204,3,3,5,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,0,1,0,0,0,30.063584,31.4889939
Apartment,20000,180,3,2,1,1,5th Settlement,Cairo,0,1,0,1,1,0,1,0,0,0,0,0,0,0,30.0632671,31.4544799
Apartment,25000,132,3,2,3,1,1st Settlement,Cairo,0,1,0,1,1,0,1,0,0,0,0,0,0,0,30.0632671,31.4544799
Apartment,12000,135,3,2,5,0,Madinaty,Cairo,1,0,1,1,1,1,0,1,0,0,0,0,0,0,30.093319,31.63791604173324
Duplex,30000,420,4,3,1,0,New Cairo,Cairo,0,0,1,0,1,0,0,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,12000,86,2,1,2,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,25000,190,3,2,0,1,New Cairo,Cairo,1,1,1,0,1,1,1,1,1,0,0,1,0,0,42.3040807,-74.01013495333201
Apartment,20000,176,3,3,2,0,Fifth Square,Cairo,1,0,1,1,1,1,1,1,1,1,1,0,0,0,30.051085999999998,31.537079494992852
Apartment,15000,200,3,2,2,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,27000,185,3,3,3,0,Hyde Park New Cairo,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,29.9865446,31.552985
Apartment,17500,160,3,2,2,0,Fifth Square,Cairo,1,0,1,1,1,1,1,1,1,1,1,0,0,0,30.051085999999998,31.537079494992852
Duplex,45000,250,2,3,3,1,New Cairo,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,10000,103,3,2,1,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,1,30.093319,31.63791604173324
Apartment,22000,89,2,2,3,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,15000,150,3,1,8,1,Nasr City,Cairo,1,1,1,0,1,0,0,1,0,0,0,0,0,0,30.0521177,31.3422045
Apartment,10000,80,1,1,12,1,5th Settlement,Cairo,0,1,0,1,1,0,1,1,1,0,0,1,0,0,30.0632671,31.4544799
Apartment,25000,155,3,3,2,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,1,0,30.063584,31.4889939
Apartment,22000,200,3,2,3,0,Madinaty,Cairo,1,0,0,1,1,1,1,1,0,0,1,0,0,0,30.093319,31.63791604173324
Studio,16000,58,1,1,0,1,Madinaty,Cairo,1,1,1,0,1,1,1,0,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,25000,80,2,1,5,1,Madinaty,Cairo,0,0,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,22000,156,3,3,3,0,Eastown,Cairo,1,1,1,1,0,1,1,1,0,1,1,0,0,0,30.012330300000002,31.51555386421819
Apartment,10000,210,3,2,1,0,New Cairo,Cairo,1,0,1,0,0,1,1,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Penthouse,60000,250,3,4,4,1,5th Settlement,Cairo,0,1,0,1,1,0,1,1,1,1,0,1,0,0,30.0632671,31.4544799
Apartment,21000,160,3,3,2,0,Fifth Square,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,0,30.051085999999998,31.537079494992852
Apartment,25000,160,3,2,1,1,5th Settlement,Cairo,0,1,0,1,1,0,1,1,1,1,0,1,0,0,30.0632671,31.4544799
Apartment,8000,78,2,1,1,0,Madinaty,Cairo,1,0,1,1,0,0,0,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,11000,114,3,2,1,0,New Cairo,Cairo,1,0,1,0,1,0,0,1,0,0,0,1,0,0,42.3040807,-74.01013495333201
Apartment,17000,211,3,3,1,0,Madinaty,Cairo,1,0,1,1,1,0,0,0,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,25000,116,3,2,4,1,Madinaty,Cairo,1,1,1,1,1,1,1,0,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,20000,96,2,2,4,1,Madinaty,Cairo,1,1,1,1,1,1,0,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,15000,124,3,2,0,0,Madinaty,Cairo,1,0,1,1,0,0,1,1,0,0,0,1,0,0,30.093319,31.63791604173324
Apartment,25000,85,2,1,1,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,0,30.093319,31.63791604173324
Apartment,22000,89,2,2,3,1,Madinaty,Cairo,1,1,1,1,1,1,0,1,1,1,0,0,0,0,30.093319,31.63791604173324
Apartment,20000,90,2,1,1,1,New Cairo,Cairo,1,0,1,0,1,0,0,1,1,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,18000,370,4,3,1,0,New Cairo,Cairo,1,0,1,0,1,1,1,0,0,0,1,0,0,0,42.3040807,-74.01013495333201
Apartment,35000,131,3,2,3,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.063584,31.4889939
Apartment,40000,175,3,3,4,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,1,0,0,0,0,30.093319,31.63791604173324
Apartment,12000,160,3,3,4,0,Rehab City,Cairo,1,0,1,0,1,1,1,1,0,1,1,0,0,0,30.063584,31.4889939
Apartment,1000,200,3,2,5,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,0,1,0,0,0,30.0521177,31.3422045
Apartment,25000,155,2,1,1,1,New Cairo,Cairo,0,1,0,0,0,0,0,0,1,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,50000,300,4,3,5,0,Nasr City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.0521177,31.3422045
Apartment,18000,70,2,1,3,1,Madinaty,Cairo,1,1,1,1,1,1,1,0,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,7000,150,3,2,0,0,1st Settlement,Cairo,1,0,0,0,0,1,0,0,0,0,0,0,0,0,30.0632671,31.4544799
Apartment,28000,116,3,2,5,1,Madinaty,Cairo,1,1,1,1,1,1,1,0,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,11000,124,3,2,3,0,Madinaty,Cairo,1,0,1,0,1,1,1,0,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,14000,140,3,2,0,0,Madinaty,Cairo,1,0,1,1,1,0,0,1,0,1,0,0,0,0,30.093319,31.63791604173324
Apartment,16000,175,3,3,0,1,Madinaty,Cairo,1,1,1,0,1,1,1,0,1,0,0,1,0,0,30.093319,31.63791604173324
Apartment,25000,90,2,1,3,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.063584,31.4889939
Apartment,12000,116,3,2,2,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,18000,211,3,3,1,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,8000,78,2,1,5,0,Madinaty,Cairo,1,0,1,1,1,0,0,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,18000,196,4,2,5,0,Rehab City,Cairo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30.063584,31.4889939
Apartment,35000,131,3,2,3,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.063584,31.4889939
Apartment,11000,124,3,2,3,0,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.093319,31.63791604173324
Apartment,12000,120,2,2,4,0,Rehab City,Cairo,1,1,0,1,1,1,0,1,0,1,1,0,0,0,30.063584,31.4889939
Apartment,12000,135,3,2,1,0,Madinaty,Cairo,1,0,1,0,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,16000,200,3,3,0,0,El Banafseg 2,Cairo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0592886,31.4779356
Studio,25000,60,1,1,0,1,Rehab City,Cairo,1,1,0,0,1,1,0,1,1,1,1,1,0,0,30.063584,31.4889939
Duplex,55000,475,5,4,0,1,New Cairo,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,0,0,42.3040807,-74.01013495333201
Apartment,25000,116,3,2,3,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,12000,124,3,2,3,0,Madinaty,Cairo,0,0,0,0,1,0,0,1,0,1,0,0,0,0,30.093319,31.63791604173324
Apartment,20000,155,3,3,5,0,Rehab City,Cairo,1,0,0,1,1,1,0,1,1,1,1,0,0,0,30.063584,31.4889939
Penthouse,35000,180,4,4,5,0,EL Patio 7,Cairo,1,0,1,1,1,1,0,1,1,1,0,0,1,1,30.1408848,31.6108042
Apartment,20000,170,3,2,6,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.0521177,31.3422045
Duplex,38000,300,3,3,5,0,Mountain View Hyde Park,Cairo,1,0,1,1,1,1,0,1,1,1,0,0,1,1,29.98737805,31.5554474
Apartment,25000,116,3,2,5,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Penthouse,45000,310,3,3,3,0,Village Avenue,Cairo,1,0,1,1,1,0,1,1,1,0,1,0,1,0,28.5911114,-81.3942365
Apartment,25000,180,3,2,9,1,Nasr City,Cairo,1,1,1,1,1,1,0,1,1,0,0,0,0,0,30.0521177,31.3422045
Penthouse,30000,200,3,1,3,0,Mountain View Hyde Park,Cairo,1,1,1,0,1,1,0,1,1,1,1,0,0,1,29.98737805,31.5554474
Apartment,25000,220,3,2,4,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.0521177,31.3422045
Apartment,30000,250,4,3,2,0,Nasr City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.0521177,31.3422045
Apartment,35000,300,4,3,1,0,Nasr City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.0521177,31.3422045
Apartment,50000,300,4,3,1,0,Nasr City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.0521177,31.3422045
Apartment,35000,300,4,3,10,0,Nasr City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.0521177,31.3422045
Apartment,13000,320,4,3,2,0,1st Settlement,Cairo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30.0632671,31.4544799
Apartment,14000,200,3,2,1,0,1st Settlement,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.0632671,31.4544799
Apartment,18000,185,3,3,1,0,Al Narges,Cairo,0,1,0,0,1,0,0,0,1,0,0,1,0,0,29.957607,31.7190836
Apartment,15000,180,3,2,2,0,1st Settlement,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.0632671,31.4544799
Apartment,20000,107,2,1,4,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,25000,158,3,3,0,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,0,1,0,0,30.093319,31.63791604173324
Duplex,30000,400,4,3,0,0,New Cairo,Cairo,1,0,1,0,0,0,0,0,0,0,0,1,0,0,42.3040807,-74.01013495333201
Studio,20000,83,2,1,2,0,Hyde Park New Cairo,Cairo,1,1,1,1,0,1,0,1,1,1,1,0,0,0,29.9865446,31.552985
Apartment,5500,160,3,2,2,1,Badr City,Cairo,1,1,1,0,1,0,0,0,0,0,0,0,0,0,30.142806,31.742824
Apartment,45000,250,3,3,10,0,Nasr City,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0,30.0521177,31.3422045
Apartment,10000,200,3,2,1,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,12000,200,3,2,0,0,New Cairo,Cairo,1,0,1,0,1,1,1,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Studio,18000,120,1,1,3,0,Eastown,Cairo,0,0,0,1,1,0,0,1,0,1,1,0,0,0,30.012330300000002,31.51555386421819
Apartment,45000,160,2,2,2,1,Eastown,Cairo,0,1,0,1,1,0,0,1,1,1,1,0,0,0,30.012330300000002,31.51555386421819
Apartment,60000,180,2,3,0,1,Cairo Festival City,Cairo,0,1,0,0,1,0,0,1,1,1,1,1,0,0,30.026992800000002,31.40906325945414
Apartment,9000,180,3,2,2,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,11000,200,3,2,1,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,8000,82,2,1,1,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,15000,90,2,1,1,1,Madinaty,Cairo,1,1,1,0,1,1,0,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,15000,81,2,1,3,1,Madinaty,Cairo,1,1,1,1,1,1,0,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,25000,133,3,2,4,1,Madinaty,Cairo,1,1,1,1,1,1,0,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,20000,89,2,1,6,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,12500,118,3,2,2,0,Madinaty,Cairo,1,0,1,1,0,0,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,25000,116,3,2,3,1,Madinaty,Cairo,1,1,1,1,1,1,0,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,22000,116,3,2,3,1,Madinaty,Cairo,1,1,1,1,0,0,1,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,20000,82,2,1,2,1,Madinaty,Cairo,1,1,1,1,0,1,1,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,25000,116,3,2,1,1,Madinaty,Cairo,1,1,1,0,1,1,0,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,18000,96,2,1,1,1,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,12000,135,3,2,2,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,20000,80,2,1,1,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,0,30.093319,31.63791604173324
Studio,13000,57,1,1,0,1,Madinaty,Cairo,1,1,1,0,1,1,0,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,30000,133,3,2,1,1,Madinaty,Cairo,1,1,1,0,1,1,0,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,15000,96,2,2,1,1,Madinaty,Cairo,1,1,1,0,1,1,0,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,15000,70,2,1,3,1,Madinaty,Cairo,1,1,1,1,1,1,0,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,17000,78,2,1,2,1,Madinaty,Cairo,1,1,1,0,1,1,0,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,20000,91,2,1,4,1,Madinaty,Cairo,1,1,1,1,1,1,0,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,21000,151,3,2,2,0,Galleria Moon Valley,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.02061805,31.53881207732435
Apartment,35000,140,3,2,4,1,Madinaty,Cairo,1,1,1,1,1,1,0,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,25000,78,2,1,2,1,Madinaty,Cairo,1,1,1,0,1,1,0,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,40000,200,3,3,4,0,Madinaty,Cairo,1,1,1,1,1,1,0,1,1,0,0,0,0,0,30.093319,31.63791604173324
Studio,16000,65,1,1,0,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,22000,116,3,2,0,1,Madinaty,Cairo,1,1,1,0,1,1,0,1,1,0,0,0,0,0,30.093319,31.63791604173324
Studio,25000,60,1,1,0,1,Madinaty,Cairo,1,1,1,0,1,1,0,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,75000,194,3,3,2,1,Eastown,Cairo,0,1,0,1,1,0,0,1,1,1,1,0,0,0,30.012330300000002,31.51555386421819
Apartment,35000,211,3,3,1,1,Madinaty,Cairo,1,1,1,1,1,0,0,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,1200,120,2,1,5,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.0521177,31.3422045
Apartment,18000,370,4,3,0,0,New Cairo,Cairo,1,0,1,0,1,1,1,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Penthouse,35000,310,3,3,12,0,EL Patio 7,Cairo,1,1,1,1,1,1,1,1,1,1,0,0,1,0,30.1408848,31.6108042
Apartment,20000,200,3,3,3,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,1,0,0,0,30.093319,31.63791604173324
Apartment,20000,96,2,1,6,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,20000,155,2,2,2,1,Village Gardens Katameya,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.0014688,31.5198459
Apartment,15000,175,3,3,5,0,Madinaty,Cairo,1,0,1,1,1,0,1,1,0,1,1,0,0,0,30.093319,31.63791604173324
Duplex,36000,235,3,3,0,0,Hyde Park New Cairo,Cairo,1,0,1,0,1,1,1,1,1,1,1,1,0,0,29.9865446,31.552985
