HouseType,Price,Size,Bedrooms,Bathrooms,Level,Furnished,Area,City,ElectricityMeter,BuiltinKitchenAppliances,WaterMeter,Elevator,Balcony,NaturalGas,Landline,Security,CentralAC,CoveredParking,PetsAllowed,PrivateGarden,MaidsRoom,Pool
Duplex,60000,19,4,4,0,1,Eastown,Cairo,0,1,0,0,1,0,0,1,1,0,0,1,1,0
Apartment,61000,42,4,4,0,0,Mivida,Cairo,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Apartment,700,100,2,1,1,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,50000,122,2,2,0,1,Lake view Residence,Cairo,1,1,1,1,1,0,0,1,0,1,1,1,0,0
Apartment,35000,122,2,2,0,1,Fifth Square,Cairo,1,1,1,0,1,1,0,1,1,0,0,1,0,0
Apartment,16000,82,2,1,1,1,Madinaty,Cairo,1,1,1,1,1,0,1,1,0,0,0,0,0,0
Apartment,10500,210,3,3,2,0,El Maadi,Cairo,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Apartment,20000,180,2,3,3,1,American University Housing,Cairo,0,1,0,1,1,1,1,1,1,1,0,0,0,0
Apartment,13500,110,2,2,0,0,Rehab City,Cairo,1,0,1,1,1,1,1,1,0,1,1,1,0,0
Apartment,35000,150,3,2,2,1,New Cairo,Cairo,1,1,1,1,1,1,1,0,1,0,0,1,0,1
Apartment,18000,120,2,2,9,1,Sheraton,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,23000,90,2,1,3,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Apartment,30000,220,3,3,1,1,New Cairo,Cairo,1,1,1,0,1,1,1,0,1,0,0,0,0,0
Apartment,15000,155,3,3,3,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,1,0
Apartment,11000,124,3,1,1,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,12000,135,3,2,6,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,20000,82,2,1,3,1,Madinaty,Cairo,1,1,1,1,1,0,1,1,0,0,0,0,0,0
Apartment,25000,140,3,2,2,1,Madinaty,Cairo,1,0,1,1,1,1,1,1,1,0,1,0,0,0
Apartment,20000,210,7,2,5,0,Garden City,Cairo,1,0,1,1,0,1,1,0,0,0,0,0,0,0
Apartment,17000,162,3,3,5,0,Rehab City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,11500,145,3,1,3,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,15000,165,3,2,3,1,Zahraa Al Maadi,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,40000,233,4,4,4,0,Hyde Park New Cairo,Cairo,0,1,0,0,1,0,0,1,1,1,0,0,0,0
Apartment,25000,88,2,1,1,1,The Village,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,27000,185,3,3,4,0,Hyde Park New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,20000,175,3,2,2,0,Stone Residence,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,9000,143,3,1,2,0,Madinaty,Cairo,1,0,1,1,1,0,0,1,0,0,1,0,0,0
Duplex,35000,143,2,3,2,1,Porto New Cairo,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,0
Apartment,1200,120,2,2,9,1,Sheraton,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Duplex,30000,320,3,4,1,0,New Cairo,Cairo,1,0,1,1,0,1,1,0,0,0,0,0,0,0
Apartment,30000,120,2,2,5,0,Nasr City,Cairo,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Apartment,15000,65,2,1,3,1,Madinaty,Cairo,1,1,1,1,1,1,1,0,0,0,0,0,0,0
Apartment,27000,156,2,2,2,0,Eastown,Cairo,1,0,1,1,1,1,1,1,1,1,1,0,0,0
Apartment,18000,75,2,1,0,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,0,0
Apartment,40000,119,3,3,1,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,1,0,0,0,0
Apartment,30000,190,3,3,3,0,Mivida,Cairo,1,1,1,1,1,1,1,1,0,1,1,0,0,1
Duplex,45000,270,3,3,0,0,Uptown Cairo,Cairo,1,1,1,1,1,1,1,1,1,1,0,1,1,0
Apartment,40000,140,3,2,0,1,Madinaty,Cairo,1,1,1,0,1,1,1,1,1,0,0,1,0,0
Duplex,60000,280,3,3,0,0,Uptown Cairo,Cairo,1,0,1,1,1,1,0,1,1,1,1,1,1,0
Apartment,40000,119,3,3,1,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,45000,215,3,3,0,0,Eastown,Cairo,1,0,1,0,0,0,0,1,1,1,0,0,0,0
Apartment,55000,108,3,2,1,1,Rehab City,Cairo,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Apartment,16000,158,3,3,0,0,Madinaty,Cairo,1,0,1,1,1,0,1,1,0,1,1,1,0,0
Apartment,40000,130,2,2,3,1,Sheraton,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,35000,119,3,3,1,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,23000,175,3,3,4,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Duplex,65000,265,3,4,0,0,Eastown,Cairo,0,1,0,0,1,0,0,0,0,0,0,1,0,0
Apartment,60000,130,2,2,0,1,Lake view Residence,Cairo,1,1,1,0,0,0,0,1,1,1,0,1,1,0
Apartment,30000,165,3,3,3,1,Mountain View Hyde Park,Cairo,1,1,1,0,0,1,0,1,1,1,0,0,1,0
Apartment,20000,90,2,1,4,1,El Banafseg 1,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,13000,120,3,1,6,1,Nasr City,Cairo,1,1,1,1,0,1,1,1,0,0,0,0,0,0
Studio,50000,70,1,1,2,1,Maadi,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Duplex,112000,150,3,2,0,1,Sarayat El Maadi,Cairo,1,1,1,0,1,1,1,1,1,1,1,1,1,1
Apartment,40000,250,4,5,4,0,Hyde Park New Cairo,Cairo,1,0,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,20000,150,2,2,7,1,Sheraton,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,15000,200,3,2,1,0,New Cairo,Cairo,1,1,1,0,1,1,1,0,0,0,0,0,0,0
Apartment,35000,90,2,1,1,1,Rehab City,Cairo,1,1,1,1,1,1,0,1,1,1,1,0,0,0
Penthouse,153000,160,4,3,8,1,Sarayat El Maadi,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,1
Apartment,20000,172,3,3,0,0,New Cairo,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,0,0
Apartment,35000,160,2,2,1,1,Sheraton Residence,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Duplex,25000,378,3,3,0,0,New Cairo,Cairo,1,1,1,1,1,1,1,1,1,1,0,1,1,1
Apartment,13000,175,3,3,1,0,Madinaty,Cairo,0,0,0,0,1,0,0,1,0,0,1,0,0,0
Apartment,25000,90,2,1,0,1,Rehab City,Cairo,1,1,1,0,1,1,1,1,1,1,0,0,0,0
Apartment,9000,96,2,2,5,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,28000,99,2,1,1,1,Rehab City,Cairo,1,1,1,1,1,1,0,1,1,0,0,0,0,0
Apartment,18000,208,3,3,6,0,Madinaty,Cairo,0,0,0,1,1,0,0,1,0,0,0,0,0,0
Apartment,35000,99,2,1,1,1,Rehab City,Cairo,1,1,1,1,1,1,0,1,1,0,0,0,0,0
Apartment,38000,158,3,2,0,1,Eastown,Cairo,0,1,0,0,1,0,0,0,0,0,0,1,0,0
Apartment,15000,140,3,2,5,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,15000,165,3,2,2,0,Rehab City,Cairo,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Apartment,75000,20,3,3,2,1,Lake view Residence,Cairo,1,1,1,0,1,1,0,1,0,1,1,0,0,1
Apartment,20000,175,3,3,2,1,Madinaty,Cairo,1,1,1,1,1,1,1,0,1,0,0,0,0,0
Apartment,22000,266,4,4,4,0,Madinaty,Cairo,1,0,1,1,1,0,1,1,0,0,0,0,0,0
Apartment,6500,120,3,1,3,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Penthouse,35000,260,5,3,3,0,New Cairo,Cairo,1,0,1,1,1,1,1,0,0,0,1,0,1,1
Apartment,20000,300,4,3,1,0,New Cairo,Cairo,1,0,1,0,0,1,1,1,0,0,0,0,0,0
Apartment,4500,95,3,1,0,1,Nasr City,Cairo,1,1,1,0,1,1,1,1,0,0,0,0,0,0
Apartment,16000,210,3,2,7,0,Nasr City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Duplex,37000,255,2,2,0,1,New Cairo,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Apartment,60000,12,2,2,0,1,Lake view Residence,Cairo,1,1,1,0,1,1,0,0,0,0,1,1,0,1
Apartment,15000,140,3,2,3,0,Nasr City,Cairo,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Apartment,14000,125,2,2,3,1,Maadi,Cairo,1,1,1,1,1,1,0,1,0,0,0,0,0,0
Apartment,25000,256,4,3,3,0,Palm Hills New Cairo,Cairo,1,0,1,0,1,1,0,1,0,1,1,0,1,0
Apartment,50000,172,2,2,0,1,Lake View,Cairo,1,1,1,0,0,0,0,1,0,0,0,1,0,0
Penthouse,30000,200,3,2,1,0,Mountain View Hyde Park,Cairo,0,0,1,0,1,1,1,0,1,1,0,0,0,0
Apartment,16000,150,3,2,3,0,Madinaty,Cairo,1,0,1,1,1,1,1,0,0,0,0,0,0,0
Apartment,12000,133,3,2,2,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Penthouse,18000,170,3,2,4,0,Mountain View iCity,Cairo,1,1,0,1,1,1,1,0,1,0,0,0,1,0
Apartment,9500,96,2,2,5,0,Madinaty,Cairo,1,0,1,1,1,0,0,1,0,0,1,0,0,0
Apartment,9000,107,2,1,5,0,Madinaty,Cairo,1,0,1,1,1,0,1,1,0,0,0,0,0,0
Apartment,30000,89,2,2,0,1,Rehab City,Cairo,1,1,1,0,1,1,1,1,1,0,0,1,0,0
Apartment,130000,214,3,4,1,1,Mivida,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,1,1
Apartment,60000,142,2,2,3,1,Lake view Residence,Cairo,1,1,1,0,1,1,0,1,1,0,1,0,0,0
Duplex,20000,350,5,3,2,0,1st Settlement,Cairo,1,1,1,0,0,1,1,0,1,0,0,0,0,0
Apartment,20000,220,3,3,2,0,New Cairo,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Penthouse,40000,300,3,4,3,0,Mountain View Hyde Park,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,0
Apartment,10000,133,3,3,2,0,Madinaty,Cairo,1,0,1,1,1,0,0,1,0,0,1,0,0,0
Duplex,18000,225,4,3,4,0,New Cairo,Cairo,1,0,1,0,1,1,1,0,0,0,0,0,0,0
Apartment,40000,300,3,5,1,0,Katameya Dunes,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Duplex,25000,450,4,3,0,0,New Cairo,Cairo,1,0,1,0,1,1,1,0,0,0,0,0,0,0
Apartment,22000,120,2,2,4,1,New Cairo,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,25000,200,3,3,2,1,New Cairo,Cairo,1,1,1,0,1,1,1,0,1,0,0,0,0,0
Apartment,15000,162,3,3,5,0,Rehab City,Cairo,1,0,1,1,1,1,1,1,1,1,1,0,0,0
Apartment,30000,90,2,1,1,1,Rehab City,Cairo,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Apartment,12000,150,2,1,3,1,New Cairo,Cairo,1,0,1,1,1,1,1,0,1,0,1,0,0,0
Apartment,4500,130,3,1,3,0,Shorouk City,Cairo,1,0,1,1,1,0,0,0,0,0,0,0,0,0
Apartment,10000,143,3,1,1,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,1,0,0,0
Apartment,10000,116,3,2,4,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,9000,142,3,2,3,0,Madinaty,Cairo,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Apartment,20000,96,2,2,1,0,Madinaty,Cairo,1,0,1,1,1,0,1,1,0,1,1,0,0,0
Apartment,15000,160,2,2,5,0,Heliopolis,Cairo,1,0,0,1,1,1,0,1,0,0,0,0,0,0
Apartment,15000,240,4,3,6,0,Zahraa Al Maadi,Cairo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apartment,25000,96,2,1,5,1,Madinaty,Cairo,1,1,1,1,0,1,1,1,0,1,0,0,0,0
Apartment,13000,100,2,1,3,0,Zahraa Al Maadi,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,60000,300,4,3,4,0,Nasr City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,40000,320,4,3,8,0,Nasr City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,25000,200,3,2,7,1,Nasr City,Cairo,1,0,1,1,1,1,1,1,1,1,1,1,0,0
Apartment,18000,160,3,2,3,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,1
Apartment,14000,175,3,1,5,1,El Fostat,Cairo,1,1,1,1,1,1,1,1,0,1,1,0,0,0
Apartment,7000,120,3,2,2,0,Al Diyar,Cairo,1,0,1,1,1,1,1,1,0,1,1,0,0,1
Apartment,25000,99,2,1,2,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Apartment,25000,182,3,3,3,0,90 Avenue,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,8000,70,2,1,2,1,New Cairo,Cairo,1,1,1,0,1,1,1,0,0,0,0,0,0,0
Apartment,10000,90,2,1,1,0,Rehab City,Cairo,1,0,1,1,1,1,1,1,0,1,1,0,0,0
Apartment,80000,240,4,3,3,1,New Cairo,Cairo,1,1,1,1,1,1,1,1,1,0,1,0,1,1
Apartment,27000,185,3,3,4,0,Hyde Park New Cairo,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Apartment,20000,202,3,3,2,0,Mountain View Hyde Park,Cairo,0,1,1,1,1,1,1,0,0,1,1,1,0,1
Apartment,22000,207,3,3,4,0,Rehab City,Cairo,1,0,1,1,1,1,1,1,1,1,1,0,0,0
Apartment,30000,256,4,4,4,0,Palm Hills New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,9000,150,3,2,2,0,Al Diyar,Cairo,1,0,0,1,0,1,1,1,0,1,1,0,1,1
Apartment,25000,99,2,1,1,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Apartment,19000,120,2,1,2,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,22000,90,2,1,1,1,Rehab City,Cairo,1,1,1,0,1,1,1,1,1,0,1,0,0,0
Apartment,11000,145,3,3,5,1,5th Settlement,Cairo,1,0,1,1,0,1,0,1,0,1,0,0,0,0
Apartment,8000,200,3,2,1,0,Obour City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,10500,110,2,1,0,1,El Maadi,Cairo,1,1,1,0,0,1,1,0,1,1,0,0,0,0
Apartment,4000,110,2,1,4,0,New Cairo,Cairo,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Penthouse,40000,28,4,4,0,1,5th Settlement,Cairo,1,1,1,0,1,1,1,0,0,1,1,1,0,0
Apartment,12000,12,2,3,2,1,5th Settlement,Cairo,0,1,0,0,0,1,1,0,0,0,0,0,0,0
Duplex,28000,143,2,3,7,1,5th Settlement,Cairo,1,1,1,1,1,0,0,1,1,1,1,0,0,1
Studio,30000,88,1,1,2,1,New Cairo,Cairo,1,0,1,1,0,1,0,1,0,1,0,0,0,0
Apartment,3500,65,2,1,3,1,Matareya,Cairo,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Apartment,26000,8,2,1,2,1,Rehab City,Cairo,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Apartment,15000,230,3,3,4,0,5th Settlement,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,12500,120,2,1,7,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,11000,131,3,2,5,0,Rehab City,Cairo,1,1,1,0,0,1,0,1,1,1,0,1,1,1
Apartment,13000,119,3,2,5,0,Rehab City,Cairo,1,0,1,1,1,1,0,1,0,1,1,0,0,0
Apartment,10000,77,2,1,0,0,Madinaty,Cairo,1,0,1,0,1,1,0,1,0,0,0,1,0,0
Apartment,4500,130,3,2,1,0,3rd Settlement,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,8000,92,2,1,5,0,Madinaty,Cairo,1,0,1,1,1,1,0,1,0,0,0,0,0,0
Apartment,30000,78,2,1,2,1,Madinaty,Cairo,1,1,1,1,1,1,0,1,1,0,0,0,0,0
Apartment,20000,175,3,3,2,1,Madinaty,Cairo,1,1,1,1,1,1,0,1,1,0,0,0,0,0
Apartment,10000,160,3,3,6,0,Celia,Cairo,1,0,1,1,1,0,0,1,0,1,1,0,0,0
Apartment,15000,70,1,1,1,1,Madinaty,Cairo,1,1,1,0,1,1,0,1,1,0,0,0,0,0
Apartment,22000,80,2,1,0,1,Madinaty,Cairo,1,1,1,0,1,1,0,1,1,0,1,1,0,0
Apartment,3500,115,3,1,2,0,5th Settlement,Cairo,1,0,1,0,0,1,1,1,0,0,0,0,0,0
Apartment,7500,130,3,2,3,0,1st Settlement,Cairo,1,0,1,1,1,0,1,1,0,0,0,0,0,0
Apartment,30000,150,3,2,1,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,12500,90,2,1,0,0,Rehab City,Cairo,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Apartment,17000,172,3,3,3,0,Madinaty,Cairo,1,0,1,1,0,1,1,1,0,0,0,0,0,0
Apartment,40000,139,3,3,3,1,Rehab City,Cairo,1,1,1,1,1,1,1,0,1,0,0,0,0,0
Apartment,11000,180,3,2,3,0,5th Settlement,Cairo,1,0,1,1,1,1,1,1,0,1,0,0,0,0
Apartment,8000,140,3,1,5,0,Downtown Cairo,Cairo,1,0,1,1,0,0,1,0,0,0,0,0,0,0
Apartment,16700,106,2,1,3,1,Madinaty,Cairo,1,1,1,0,1,0,0,1,0,0,0,0,0,0
Apartment,70000,224,3,3,1,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,12000,111,2,1,1,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,0,0,0,0
Apartment,22000,90,2,1,1,1,Rehab City,Cairo,1,1,1,0,1,1,1,1,1,0,0,0,0,0
Apartment,13000,160,2,2,1,1,New Cairo,Cairo,1,1,1,0,1,0,1,1,1,0,0,0,0,0
Apartment,17000,160,3,2,2,0,Fifth Square,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,55000,122,2,2,1,1,Lake view Residence,Cairo,1,1,1,1,0,1,1,1,1,1,1,1,0,0
Apartment,20000,96,2,2,0,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,0,1,0,0
Apartment,7500,180,3,2,0,0,New Cairo,Cairo,1,0,1,0,0,0,1,1,0,0,0,0,0,0
Apartment,50000,180,3,3,2,1,Villette,Cairo,1,1,1,1,1,1,0,1,1,1,1,0,1,1
Apartment,10000,103,3,2,2,0,Madinaty,Cairo,1,0,1,1,1,0,1,1,0,1,1,0,0,0
Apartment,35000,225,3,2,0,0,El Yasmeen 8,Cairo,1,0,1,0,1,1,1,1,0,0,0,0,0,0
Apartment,25000,120,3,1,4,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,0
Apartment,14000,116,3,2,3,0,Madinaty,Cairo,1,0,0,1,1,0,0,1,0,1,0,0,0,0
Apartment,15000,160,3,3,1,0,Mountain View iCity,Cairo,0,0,0,0,1,0,0,1,1,1,1,0,0,0
Apartment,16000,139,3,3,1,0,Rehab City,Cairo,1,0,0,0,0,1,1,1,0,1,1,0,1,0
Apartment,10500,116,3,2,3,0,Madinaty,Cairo,1,0,1,1,1,1,0,1,0,0,0,0,0,0
Apartment,30000,11,2,2,2,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Penthouse,55000,168,2,3,3,1,Mountain View Hyde Park,Cairo,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Apartment,45000,200,3,3,0,0,Mivida,Cairo,1,0,1,1,1,1,1,1,1,1,1,1,0,1
Apartment,3500,115,3,1,5,0,New Cairo,Cairo,1,0,1,0,1,1,1,1,0,1,0,0,0,0
Apartment,27000,107,2,1,0,1,Madinaty,Cairo,0,1,0,0,1,0,0,1,1,0,1,1,0,0
Apartment,20000,211,3,3,1,0,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Apartment,8000,86,2,1,5,1,Nasr City,Cairo,1,0,1,0,1,1,1,0,0,0,0,0,0,0
Duplex,45000,265,4,5,3,0,New Cairo,Cairo,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Apartment,40000,230,4,2,1,0,Nasr City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,28000,116,3,2,2,1,Madinaty,Cairo,1,1,1,1,1,1,0,1,1,0,0,0,0,0
Apartment,15000,260,3,3,1,0,New Cairo,Cairo,1,0,1,0,1,1,1,0,0,1,0,0,0,0
Apartment,19000,200,4,3,5,0,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,0
Apartment,50000,238,3,4,2,0,Mivida,Cairo,1,0,1,1,1,1,1,1,1,1,1,0,1,0
Apartment,40000,250,3,3,5,1,Cairo Town,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,45000,142,2,2,3,1,Lake view Residence,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,0
Apartment,13000,119,3,2,5,0,Rehab City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Studio,25000,133,1,1,0,1,The Village,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,0
Apartment,800,160,3,2,4,1,Sheraton,Cairo,1,1,1,1,0,0,1,0,0,0,0,0,0,0
Apartment,1200,120,2,2,4,1,Sheraton,Cairo,1,1,1,1,1,1,1,0,1,0,0,0,0,0
Apartment,50000,200,3,4,3,0,Cairo Festival City,Cairo,1,0,1,1,1,1,1,1,1,1,0,0,1,0
Apartment,17000,175,3,3,4,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,7000,90,2,1,0,0,Heliopolis,Cairo,1,0,1,0,0,1,0,0,1,0,1,0,0,0
Apartment,15000,210,3,3,3,0,Jayd,Cairo,0,0,0,1,1,0,1,1,0,1,0,0,0,0
Apartment,25000,182,3,3,3,0,90 Avenue,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,1
Apartment,17000,120,2,1,2,1,Sheraton,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,65000,128,2,2,0,1,Lake view Residence,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,0,0
Apartment,25000,140,2,1,3,1,Sheraton,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,21000,120,2,2,9,1,Sheraton,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Duplex,45000,305,4,5,2,0,Eastown,Cairo,0,0,0,1,1,1,0,1,0,1,1,0,1,1
Apartment,30000,140,2,3,2,0,Lake view Residence,Cairo,1,0,1,1,1,1,1,1,1,1,1,0,0,0
Apartment,95000,103,3,2,3,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,0,0,0,0
Apartment,30000,78,2,1,2,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,14000,100,2,1,1,1,5th Settlement,Cairo,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Apartment,12000,220,3,3,2,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,1,0,0,0,0
Apartment,5000,150,3,1,3,0,Hadayek Helwan,Cairo,1,0,1,0,1,1,1,0,0,0,0,0,0,0
Duplex,65000,500,4,3,1,1,1st District,Cairo,1,1,1,0,1,1,1,0,1,1,1,0,0,0
Apartment,25000,220,3,2,1,0,5th Settlement,Cairo,1,0,1,1,0,1,1,1,0,0,0,0,0,0
Apartment,20000,90,2,1,2,1,Rehab City,Cairo,1,1,1,0,1,1,0,1,1,0,0,0,0,0
Apartment,50000,130,2,2,0,1,Lake view Residence,Cairo,1,1,1,0,1,0,0,1,1,1,0,1,0,0
Apartment,9000,107,2,1,5,0,Madinaty,Cairo,1,0,1,1,1,0,0,1,0,0,1,0,0,0
Apartment,15000,90,2,1,0,0,Rehab City,Cairo,1,0,1,0,1,1,0,0,0,0,0,0,1,0
Apartment,12000,96,2,1,0,0,Madinaty,Cairo,1,0,1,1,1,0,1,1,1,0,0,1,0,0
Penthouse,65000,275,3,3,0,1,Rehab City,Cairo,1,1,1,0,1,1,1,1,1,1,0,1,1,1
Apartment,25000,78,2,1,2,1,Rehab City,Cairo,1,1,1,1,1,1,0,1,0,0,0,0,0,0
Apartment,15000,200,3,2,1,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,17000,300,3,3,0,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,8000,89,2,2,3,0,Madinaty,Cairo,0,0,0,1,1,0,0,1,0,1,1,0,0,0
Apartment,60000,190,3,3,1,1,Marvel City,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,1,1
Apartment,8000,280,3,2,1,0,Shorouk City,Cairo,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Apartment,30000,99,2,1,3,1,Rehab City,Cairo,1,1,1,1,1,1,0,1,0,0,0,0,0,0
Apartment,30000,90,2,1,1,1,Rehab City,Cairo,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Apartment,13000,116,3,2,4,0,Madinaty,Cairo,1,0,1,1,1,0,1,1,0,0,0,0,0,0
Apartment,25000,140,3,2,2,0,Madinaty,Cairo,1,0,1,1,1,0,0,1,0,0,1,0,0,0
Apartment,60000,142,2,2,3,1,Lake view Residence,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,0
Apartment,9000,140,3,1,6,1,Downtown Cairo,Cairo,1,1,1,1,1,1,1,0,0,0,0,0,0,0
Apartment,17000,96,2,2,3,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,1,0,0,0,0
Apartment,16000,82,2,1,5,1,Madinaty,Cairo,1,1,1,1,1,1,1,0,1,0,0,0,0,0
Apartment,10000,133,3,2,2,0,Madinaty,Cairo,1,0,1,1,1,1,1,0,0,0,0,0,0,0
Apartment,50000,200,4,4,3,0,Cairo Festival City,Cairo,1,0,1,1,1,1,1,1,1,1,0,0,1,0
Apartment,60000,132,2,2,2,1,Mivida,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,0
